poem_id,poet_name,poem,translation,notes,meaning,poet_name_e,title
43.0, ஓரம்போகியார்,"அம்பணத்து அன்ன யாமை ஏறிச்,
செம்பின் அன்ன பார்ப்புப் பல துஞ்சும்
யாணர் ஊர! நின்னினும்
பாணன் பொய்யன், பல் சூளினனே.
"," Marutham Thinai – What the heroine said to the hero
Oh man from a prosperous town
where copper-colored young turtles
climb and sleep on their mother who
is humped like a measuring bowl!
Your bard who promises a lot is a
better liar than you.
","  The heroine uttered these words to the hero when he came home with his bard.  உள்ளுறை:  ஒளவை துரைசாமி உரை – யாமையின் மீது அதன் பார்ப்பு ஏறித் துஞ்சும் என்றதனால், தலைமகன் மார்பின்மீது அவன் புதல்வன் அமர்ந்து துயில்கின்றமை பெற்றதாம். பெறவே மகப்பயந்து வாழ்வார்க்கு அம்மக்கள் தம் மார்பின்மீது ஏறி விளையாட்டு அயர்தலும் அமர்ந்து கிடக்கும் துயிறலுமாகிய இச் செயல்களாற் இன்பத்திலும் இம்மைக்கண் சீறியது பிறிதின்மையின் அதனைச் சுட்டி உள்ளுரத்துரைத்தவாறாயிற்று.  இலக்கணக் குறிப்பு:  அம்பணத்து – அம்பணம், அத்து சாரியை, செம்பின் – இன் சாரியை, யாணர் ஊர – யாணர் புதியது ஆகுபெயரால், செல்வ வருவாய் குறித்தது, அன்ன – உவம உருபு, comparison word, சூளினனே – ஏகாரம் அசைநிலை, an expletive.  யாணர் – புதிதுபடற் பொருட்டே யாணர்க் கிளவி (தொல்காப்பியம், உரியியல் 83).
","   அம்பணத்து அன்ன – like a grain measuring bowl, யாமை – turtle, ஏறி – climbing, செம்பின் அன்ன – like copper, பார்ப்பு – young ones, பல துஞ்சும் – some of them sleep, யாணர் ஊர – oh man from a prosperous town, நின்னினும் – more than you, பாணன் பொய்யன் – your bard is a liar, பல் சூளினனே – he gives many promises
", Ōrampōkiyār," மருதத் திணை – தலைவி தலைவனிடம் சொன்னது
"
44.0, ஓரம்போகியார்,"தீம் பெரும் பொய்கை யாமை இளம் பார்ப்புத்,
தாய் முகம் நோக்கி வளர்ந்திசினாஅங்கு,
அதுவே ஐய நின் மார்பே,
அறிந்தனை ஒழுகுமதி, அறனுமார் அதுவே.
"," Marutham Thinai – What the heroine’s friend said to the hero
Lord, she lives looking at your
chest, like tortoise hatchings
that grow up looking at the
faces of their mothers in the
sweet huge ponds.
Know this and behave well.
That is the just thing to do.
","  The heroine’s friend utters these words to the hero who returns home after staying with his concubines for a long time.  இலக்கணக் குறிப்பு:  வளர்ந்திசினாஅங்கு – இசை நிறை அளபெடை, இசின் படர்க்கை அசை, an expletive of the third person, மார்பே – ஏகாரம் அசைநிலை, an expletive, அறிந்தனை – அறிந்தனையாய், முற்றெச்சம், ஒழுகுமதி – மதி முன்னிலையசை, an expletive of the second person, அறனுமார் – ஆர் அசைநிலை, உம்மை – எச்ச உம்மை, அதுவே – ஏகாரம் அசைநிலை, an expletive.  மதி – மியா இக மோ மதி இகும் சின் என்னும் ஆவயின் ஆறும் முன்னிலை அசைச்சொல் (தொல்காப்பியம்.  சொல்லதிகாரம்.  இடையியல் 26).
","  தீம் பெரும் பொய்கை – sweet big pond, யாமை – tortoise, இளம் பார்ப்பு – young ones, தாய் முகம் நோக்கி – looking at their mother’s face, வளர்ந்திசினாஅங்கு – like they grow up, அதுவே – like that, ஐய – sir, நின் மார்பே – your chest, அறிந்தனை ஒழுகுமதி – understanding this you behave well, அறனுமார் – it is the just thing (ஒளவை துரைசாமி உரை – ஆர் அசைநிலை, உ. வே. சாமிநாதையர் உரை – மார் அசைநிலை), அதுவே – that
", Ōrampōkiyār," மருதத் திணை – தோழி தலைவனிடம் சொன்னது
"
45.0, ஓரம்போகியார்,"கூதிர் ஆயின் தண் கலிழ் தந்து,
வேனில் ஆயின் மணி நிறம் கொள்ளும்
யாறு அணிந்தன்று நின் ஊரே!
பசப்பு அணிந்தனவால் மகிழ்ந என் கண்ணே.
"," Marutham Thinai – What the heroine’s friend said to the unfaithful hero  as the voice of the heroine
Lord, your town is made
beautiful by a river that gets
cold and muddied during the
cold season, and becomes
sapphire colored in summer.
But my eyes are always adorned
with yellow color.
","  The heroine’s friend utters these words to the hero who returns home after staying with his concubines for a long time.  பழைய உரை:  கலங்குதலும் தெளிதலும் உடைத்தாகிய யாற்றின் இயல்பும் பெறாது என்றும் பசந்தே ஒழுகுகின்றாள் இவள் என்பதாம்.  இப்பாடல் தோழியின் கூற்றாக அமைந்துள்ளது, ஒளவை துரைசாமி உரை, பொ. வே. சோமசுந்தரனார் உரைகளில்.  ஒளவை துரைசாமி தன்னுடைய உரையில் ‘இதனைத் தலைவி கூற்றாகக் கோடற்கும் இயைபுண்டு என அறிக’ என்கின்றார்.  உ. வே. சாமிநாதையர் உரை – என் கண் என்றாள் ஒற்றுமைப்பற்றி தோழி தலைவி உறுப்பினைத் தன் உறுப்பென்றல் மரபாதலின்.  ஒன்றித் தோன்றுந் தோழி மேன (தொல். அகத்திணையியல் 42) என்பதனால் தோழி கூற்றும் தலைவி கூற்றாகும் எனக் கூறுவர் பேராசிரியர்.  ஒளவை துரைசாமி உரை – தலைவி உறுப்பினைத் தன் உறுப்பாகக் கூறியது, ‘எம்மென வரூஉங் கிழமைத் தோற்றம் அல்லாவாயினும் புல்லுவ உளவே’ – தொல். பொருள் 221.  குறுந்தொகை 236 பாடலின் தமிழண்ணல் உரை – இது நாடக வழக்கு.  வழக்கறிஞர் கட்சிக்காரராக தம்மை எண்ணிப் பேசுவது போன்றது.  தலைவி கூற்று எனற்பாலது சிறிது மிகைப்படின், பண்பு கருதி தோழி கூற்றென வகுத்துள்ளனர்.  தோழியாகவே தோன்றும் உண்மைப் பாத்திரமாகவும் தலைவியின் குரலாக ஒலிக்கும் நிழற்பாத்திரமாகவும் இருவகைப்பட இருப்பதைப் பகுத்தறிய வேண்டும்.  தலைவி கூறுவதுபோல் தோழி கூறுதல் – நற்றிணை 124 – புலம்பு கொண்டு உறையும் புன்கண் வாழ்க்கை யானும் ஆற்றேன், கலித்தொகை 18 – என் தோள் எழுதிய தொய்யிலும், குறுந்தொகை 236- தந்தனை சென்மோ நீ உண்ட என் நலனே, ஐங்குறுநூறு 45 – பசப்பு அணிந்தனவால் மகிழ்ந என் கண்ணே.  இலக்கணக் குறிப்பு:  அணிந்தனவால் – ஆல் அசைநிலை, கண்ணே – ஏகாரம் அசைநிலை, an expletive.
","   கூதிர் ஆயின் – if it is the cold season, தண் கலிழ் தந்து – it becomes cold and muddied, வேனில் ஆயின் – if it is summer, மணி நிறம் கொள்ளும் – it becomes sapphire colored, யாறு – river, அணிந்தன்று – is ornamented, நின் ஊரே – in your town, பசப்பு அணிந்தனவால் – they have become pale, they have turned yellow, மகிழ்ந – oh my husband, என் கண்ணே – my eyes
", Ōrampōkiyār," மருதத் திணை – தோழி தலைவனிடம் சொன்னது  தலைவி கூறுவதைப் போல்
"
46.0, ஓரம்போகியார்,"நினக்கே அன்று அஃது எமக்குமார் இனிதே,
நின் மார்பு நயந்த நன்னுதல் அரிவை
வேண்டிய குறிப்பினை ஆகி,
ஈண்டு நீ அருளாது, ஆண்டு உறைதல்லே.
"," Marutham Thinai – What the heroine’s friend said to the hero
It is good for you and sweet for us,
if you know what she desires,
and be with the young woman with a
fine forehead, who desired your chest.
You do not need to do us any favors
here.  Please stay there with her.
","  The heroine’s friend utters these words to the hero, who returns after spending a long time with his concubines, when he is standing outside the house.  ஒளவை துரைசாமி உரை, பொ. வே. சோமசுந்தரனார் உரை – இரு அறிஞர்களும் இந்தப் பாடலைத் தோழியின் கூற்றாகவே கொண்டுள்ளனர்.  எனினும் நச்சினார்க்கினியரும் இளம்பூரணரும் தங்களுடைய தொல்காப்பிய உரையில் இந்தப் பாடலைத் தலைவியின் கூற்றாகவே கொண்டனர் என்று தனது உரையில் ஒளவை துரைசாமி குறிப்பிடுகின்றார்.  இலக்கணக் குறிப்பு:  எமக்குமார் – ஆர் அசைநிலை, an expletive, உறைதல்லே – விரித்தல் விகாரம்.
","   நினக்கே அன்று – not just for you, அஃது – that, எமக்குமார் இனிதே – it is also sweet for us, நின் மார்பு நயந்த – the woman who liked your chest, நன்னுதல் அரிவை – the young woman with a fine forehead, வேண்டிய குறிப்பினை ஆகி – consider what she desires, ஈண்டு நீ அருளாது – you don’t need to do favors here, ஆண்டு உறைதல்லே – please stay there
", Ōrampōkiyār," மருதத் திணை – தோழி தலைவனிடம் சொன்னது
"
47.0, ஓரம்போகியார்,"முள்ளெயிற்றுப் பாண் மகள் இன் கெடிறு சொரிந்த
அகன் பெரு வட்டி நிறைய, மனையோள்
அரிகால் பெரும் பயறு நிறைக்கும் ஊர!
மாண் இழை ஆயம் அறியும், நின்
பாணன் போலப் பல பொய்த்தல்லே.
"," Marutham Thinai – What the heroine said to the hero 
Oh man from a town
where a housewife gives large
quantities of harvested lentils
to the bard’s daughter with sharp
teeth, in exchange for keliru fish
that she brings in her large bowl!
My friends wearing fine jewels
and I are aware that you utter many
lies, just like your bard!
","  The hero sends his bard to plead his case.  The heroine refuses entry.  He then comes back with his bard.  The heroine utters these words to him.  Barter is mentioned in Akanānūru 60, 61, 126, 140, 245, 296, 390, Natrinai 183, Kurunthokai 221, 269, Ainkurunūru 47, Porunarātruppadai 214-215, 216-7, Pattinappālai 28-30, and Malaipadukādam 413-414.  பாணரும் மீனும்:  அகநானூறு 196 – வராஅல் துடிக் கண் கொழுங்குறை நொடுத்து உண்டு ஆடி வேட்டம் மறந்து துஞ்சும் கொழுநர்க்குப் பாட்டி ஆம்பல் அகல் இலை அமலை வெஞ்சோறு தீம் புளிப் பிரம்பின் திரள் கனி பெய்து, அகநானூறு 216 – நாண் கொள் நுண் கோலின் மீன் கொள் பாண்மகள், குறுந்தொகை 169 – பாணர் பசு மீன் சொரிந்த மண்டை போல, ஐங்குறுநூறு 47 – முள் எயிற்றுப் பாண்மகள் இன் கெடிறு சொரிந்த, ஐங்குறுநூறு 48 – வலை வல் பாண்மகன் வால் எயிற்று மடமகள் வராஅல் சொரிந்த, ஐங்குறுநூறு 49 – பாண்மகள் சில் மீன் சொரிந்து,  ஐங்குறுநூறு 111 – பாணன் சூழ் கழி மருங்கின் நாண் இரை கொளீஇச் சினைக் கயல் மாய்க்கும், புறநானூறு 348 – மீன் சீவும் பாண் சேரி, மதுரைக்காஞ்சி 269 – மீன் சீவும் பாண் சேரியொடு, பெரும்பாணாற்றுப்படை 284-285 – கோள்வல் பாண்மகன் தலைவலித்து யாத்த நெடுங்கழைத் தூண்டில் நடுங்க நாண் கொளீஇ.  உள்ளுறை:  பொ. வே. சோமசுந்தரனார் உரை – பாண்மகள் கொணர்ந்த இழிந்த மீனுக்குச் சமமாக மனையாட்டி சிறந்த நெல்லைக் கொடுப்பது போன்று நீயும் பரத்தையர் தரும் இழிந்த காம இன்பத்திற்கு ஈடாக உயர்ந்தோரிடத்துச் செய்ய வேண்டிய தலையளியை அவர்பாற் செய்யாநின்றனை.  இலக்கணக் குறிப்பு:  முள்ளெயிறு – உவமத்தொகை, அரிகால் – அன்மொழித் தொகை, அரிந்த கால்கள் நின்ற வயல் என விரியும், அறியும் – உம்மை தொக்கது, ஆயம் – ஆயமும் எனல் வேண்டிய எச்சவும்மை செய்யுள் விகாரத்தால் தொக்கது, பொய்த்தல்லே – பொய்த்தலே என்பதன் விரித்தல் விகாரம்.
","   முள் எயிற்று – with sharp teeth, பாண்மகள் – the bard’s daughter, இன் கெடிறு – tasty kediru fish – கெளிறு, Marones cavasius, சொரிந்த – poured, அகன் பெரு வட்டி – wide big bowl, wide big basket, நிறைய – full, மனையோள் – wife, அரிகால் – field where harvest has been done, பெரும் பயறு – lots of green lentils, பச்சைப் பயிறு, பாசிப் பயிறு, நிறைக்கும் – she fills, ஊர – oh man from such town, மாண் இழை – splendid jewels, ஆயம் – friends, அறியும் – know, நின் – your, பாணன் போலப் பல பொய்த்தல்லே – tell lies like your bard
", Ōrampōkiyār," மருதத் திணை – தலைவி தலைவனிடம் சொன்னது
"
48.0, ஓரம்போகியார்,"வலை வல் பாண்மகன் வால் எயிற்று மடமகள்
வராஅல் சொரிந்த வட்டியுள், மனையோள்
யாண்டு கழி வெண்ணெல் நிறைக்கும் ஊர!
வேண்டேம் பெரும, நின் பரத்தை
யாண்டுச் செய் குறியோடு, ஈண்டு நீ வரலே.
"," Marutham Thinai – What the heroine said to the hero
Oh man from a town where a wife
pours year-old white paddy
into a basket emptied of varāl fish
brought by the naive, white-toothed
daughter of a bard, handy with nets!
I do not desire for you to come here,
oh lord, bearing marks made by your
mistress!
","  The hero returns home with marks created on his body by his concubine.  The upset heroine utters these words.  பாணரும் மீனும்:  அகநானூறு 196 – வராஅல் துடிக் கண் கொழுங்குறை நொடுத்து உண்டு ஆடி வேட்டம் மறந்து துஞ்சும் கொழுநர்க்குப் பாட்டி ஆம்பல் அகல் இலை அமலை வெஞ்சோறு தீம் புளிப் பிரம்பின் திரள் கனி பெய்து, அகநானூறு 216 – நாண் கொள் நுண் கோலின் மீன் கொள் பாண்மகள், குறுந்தொகை 169 – பாணர் பசு மீன் சொரிந்த மண்டை போல, ஐங்குறுநூறு 47 – முள் எயிற்றுப் பாண்மகள் இன் கெடிறு சொரிந்த, ஐங்குறுநூறு 48 – வலை வல் பாண்மகன் வால் எயிற்று மடமகள் வராஅல் சொரிந்த, ஐங்குறுநூறு 49 – பாண்மகள் சில் மீன் சொரிந்து,  ஐங்குறுநூறு 111 – பாணன் சூழ் கழி மருங்கின் நாண் இரை கொளீஇச் சினைக் கயல் மாய்க்கும், புறநானூறு 348 – மீன் சீவும் பாண் சேரி, மதுரைக்காஞ்சி 269 – மீன் சீவும் பாண் சேரியொடு, பெரும்பாணாற்றுப்படை 284-285 – கோள்வல் பாண்மகன் தலைவலித்து யாத்த நெடுங்கழைத் தூண்டில் நடுங்க நாண் கொளீஇ.  உள்ளுறை:  பொ. வே. சோமசுந்தரனார் உரை – இழிந்த வரால்மீனின் பொருட்டுச் சிறந்த வெண்ணெல்லைக் கொடுக்கும் மனையாள் போன்று நீயும் புல்லிய காம இன்பத்தால் உயரிய பண்பாட்டினை இழக்கின்றனை என்றது.  இலக்கணக் குறிப்பு: வராஅல் – இசை நிறை அளபெடை, வரலே – ஏகாரம் அசை நிலை, an expletive.
","   வலை வல் பாண்மகன் – bard who is a good fisherman using a net, வால் எயிற்று மட மகள் – white-toothed innocent daughter, வராஅல் – varāl fish, murrel fish, Slacate nigra, Ophiocephalus punctatus, Ophiocephalus marulius, சொரிந்த வட்டியுள் – pouring in a basket, மனையோள் – housewife, யாண்டு கழி வெண்ணெல் – white rice paddy that is over a year old, நிறைக்கும் – fills (her basket), ஊர – oh man from such town, வேண்டேம் பெரும – we do not desire my lord, நின் பரத்தை – your concubine, ஆண்டுச் செய் குறியோடு – with the marks made by her there, ஈண்டு நீ வரலே – your coming here
", Ōrampōkiyār," மருதத் திணை – தலைவி தலைவனிடம் சொன்னது
"
49.0, ஓரம்போகியார்,"அம் சில் ஓதி அசை நடைப் பாண்மகள்,
சில் மீன் சொரிந்து, பல் நெல் பெறூஉம்
யாணர் ஊர! நின் பாண்மகன்
யார் நலம் சிதையப் பொய்க்குமோ இனியே?
"," Marutham Thinai – What the heroine said to the hero 
Oh man from a prosperous town
where a bard’s slow-gaited daughter
with beautiful, delicate hair
received abundant paddy
for having poured out a few fish!
Whose beauty is going to be ruined
now, with those lies of your bard?
","  The heroine who heard from the bard that the hero united with his concubine after the bard went to her as his messenger, is upset when the hero comes to her with his bard.  She utters this in anger.  பாணரும் மீனும்:  அகநானூறு 196 – வராஅல் துடிக் கண் கொழுங்குறை நொடுத்து உண்டு ஆடி வேட்டம் மறந்து துஞ்சும் கொழுநர்க்குப் பாட்டி ஆம்பல் அகல் இலை அமலை வெஞ்சோறு தீம் புளிப் பிரம்பின் திரள் கனி பெய்து, அகநானூறு 216 – நாண் கொள் நுண் கோலின் மீன் கொள் பாண்மகள், குறுந்தொகை 169 – பாணர் பசு மீன் சொரிந்த மண்டை போல, ஐங்குறுநூறு 47 – முள் எயிற்றுப் பாண்மகள் இன் கெடிறு சொரிந்த, ஐங்குறுநூறு 48 – வலை வல் பாண்மகன் வால் எயிற்று மடமகள் வராஅல் சொரிந்த, ஐங்குறுநூறு 49 – பாண்மகள் சில் மீன் சொரிந்து,  ஐங்குறுநூறு 111 – பாணன் சூழ் கழி மருங்கின் நாண் இரை கொளீஇச் சினைக் கயல் மாய்க்கும், புறநானூறு 348 – மீன் சீவும் பாண் சேரி, மதுரைக்காஞ்சி 269 – மீன் சீவும் பாண் சேரியொடு, பெரும்பாணாற்றுப்படை 284-285 – கோள்வல் பாண்மகன் தலைவலித்து யாத்த நெடுங்கழைத் தூண்டில் நடுங்க நாண் கொளீஇ.  உள்ளுறை:  பொ. வே. சோமசுந்தரனார் உரை – பாண்மகள் சில மீன் கொடுத்துப் பல வேறு நெல்களையும் பெரும் ஊரன் என்றது ஒரு சில பொய்களைக் கூறியே பல வேறு மகளிரின் நலத்தை நீ நுகர்வை என்பதாம்.  இலக்கணக் குறிப்பு:  யாணர் ஊர – யாணர் புதியது ஆகுபெயரால், செல்வ வருவாய் குறித்தது, பெறூஉம் – இன்னிசை அளபெடை, பொய்க்குமோ – ஓகாரம் வினா, இனியே – ஏகாரம் அசை நிலை, an expletive.  யாணர் – புதிதுபடற் பொருட்டே யாணர்க் கிளவி (தொல்காப்பியம், உரியியல் 83).
","   அம் சில் ஓதி – beautiful delicate hair, அசை நடைப் பாண் மகள் – bard’s daughter of slow walk, சில் மீன் – a few fish, சொரிந்து – pouring, பல் நெல் – lots of paddy, பெறூஉம் – gets, யாணர் – prosperity, new income, ஊர – oh man from such town, நின் – your, பாண் மகன் – bard, யார் நலம் சிதைய – whose beauty to be ruined, பொய்க்குமோ – will he lie, இனியே – now
", Ōrampōkiyār," மருதத் திணை – தலைவி தலைவனிடம் சொன்னது
"
50.0, ஓரம்போகியார்,"துணையோர் செல்வமும் யாமும் வருந்துதும்,
வஞ்சி ஓங்கிய யாணர் ஊர!
தஞ்சம் அருளாய் நீயே, நின்
நெஞ்சம் பெற்ற இவளுமார் அழுமே.
"," Marutham Thinai – What the heroine’s friend said to the hero
Oh man from the prosperous town
where vanji trees flourish!
Your relatives who depend on you
and we are sad since you left her.
Please show her some mercy!
Your wife, who has you in her heart,
cries.
தோழி கூற்றுப் பத்து – Ten Addresses by the Heroine’s friend
Poems 51 – 60 are called ‘தோழி கூற்றுப் பத்து’ which means ‘Ten addresses by the Heroine’s friend’.   In poems 41-59, the unfaithful hero tries to return home, and the heroine’s friend utters these to him.  Poem 60 is set in a pre-marital context.
","  The hero returns to his marital house after a long time with his concubine.  The heroine’s friend utters these words to him.  துணையோர் செல்வமும் (1) – பொ. வே. சோமசுந்தரனார் உரை – நின்னைப் பற்றுக்கோடாகக் கொண்டு வாழும் இயல்புடைய சுற்றத்தார் செல்வமும்.  இலக்கணக் குறிப்பு:  யாணர் ஊர – யாணர் புதியது ஆகுபெயரால், செல்வ வருவாய் குறித்தது, இவளுமார் – ஆர் இசைநிறை, இவளும் – உம்மை உயர்வு சிறப்பு, அழுமே – ஏகாரம் அசை நிலை, an expletive.  யாணர் – புதிதுபடற் பொருட்டே யாணர்க் கிளவி (தொல்காப்பியம், உரியியல் 83).
","  துணையோர் செல்வமும் – the wealth of relatives, யாமும் வருந்துதும் – we are also sad, வஞ்சி – Salis tetrasperma – P.L. Sami, Salis purpurea – R. Panchavarnam, ஓங்கிய – flourishing, யாணர் ஊர – oh man from a prosperous town, தஞ்சம் அருளாய் நீயே – please show pity and give her protection, நின் – your, நெஞ்சம் பெற்ற – she who has you in her heart, இவளும் ஆர் அழுமே – she cries
", Ōrampōkiyār," மருதத் திணை – தோழி தலைவனிடம் சொன்னது
"
51.0, ஓரம்போகியார்,"நீர் உறை கோழி நீலச் சேவல்
கூர் உகிர்ப் பேடை வயாஅம் ஊர!
புளிங்காய் வேட்கைத்தன்று நின்
மலர்ந்த மார்பு, இவள் வயாஅ நோய்க்கே.
"," Marutham Thinai – What the heroine’s friend said to the hero
Oh man from a town where
a pregnant female waterfowl
with sharp claws, yearns greatly
for her blue colored mate.
Her desire for your broad chest
used to be like craving for
tamarind.  It is not like that any
longer.
","  The hero returns from his concubine but goes back to her again.  He returns again and the heroine’s friend chides him and refuses entry.  குறுந்தொகை 87 – முந்நால் திங்கள் நிறை பொறுத்து அசைஇ ஒதுங்கல் செல்லாப் பசும் புளி வேட்கைக் கடுஞ்சூல் மகளிர் போல.  புளிங்காய் வேட்கைத்தன்று நின் மலர்ந்த மார்பு (3,4) –  உ. வே. சாமிநாதையர் உரை, சதாசிவ ஐயர் உரை, புலியூர் கேசிகன் உரை – இவற்றில் ‘தலைவனின் மார்பு தலைவிக்கு புளியங்காய் வேட்கை போன்றுள்ளது’ என்றுள்ளது.  ஒளவை துரைசாமி, பொ. வே. சோமசுந்தரனார் உரைகளில் ‘முன்பு புளியங்காய் வேட்கை போன்றிருந்தது.  இப்பொழுது அவ்வாறில்லை’ என்றுள்ளது.  உள்ளுறை:  பொ. வே. சோமசுந்தரனார் உரை – பேடையானது சேவலை நினைத்து கடுஞ்சூலான் வந்த வயாநோய் தீரும் ஊரன் என்றது, அதுபோல் இவளும் தன் வேட்கையை நின் மார்பை நினைந்தே ஒருவாறு ஆற்றுவாளாயினள் என்பதாம்.   இலக்கணக் குறிப்பு:  வயாஅம் – வேட்கைப் பெருக்கம் உணர்த்தும் உரிச்சொல்லடியாகப் பிறந்த பெயரெச்ச வினை, இஃது ஈற்றுமிசை உகரம் மெய்யொடுங் கெட்டு ஏதுப்பெயர் கொண்டது, நோய்க்கே – ஏகாரம் அசை நிலை, an expletive.
","   நீர் உறை – water-living, கோழி நீலச் சேவல் – a blue male waterfowl, கூர் உகிர்ப் பேடை – a sharp-clawed female, வயாஅம் – it desires in its pregnancy, ஊர – oh man from such town, புளிங்காய் வேட்கைத்தன்று, வேட்கைத்து அன்று – it is like the desire for tamarind, it used to be like the desire for tamarind and it is not like that now, நின் மலர்ந்த மார்பு – your broad chest, இவள் – her, வயாஅ நோய்க்கே – for her desire disease for you that is like pregnancy disease
", Ōrampōkiyār," மருதத் திணை – தோழி தலைவனிடம் சொன்னது
"
52.0, ஓரம்போகியார்,"வயலைச் செங்கொடிப் பிணையல் தைஇச்,
செவ்விரல் சிவந்த, சேய் அரி மழைக்கண்,
செவ்வாய்க் குறுமகள் இனைய,
எவ்வாய் முன்னின்று மகிழ்ந, நின் தேரே?
"," Marutham Thinai – What the heroine’s friend said to the hero  teasing him
Causing this woman with
a red mouth, fingers that
got redder stringing red
vayalai vines as garlands,
and moist eyes with red lines,
to grieve, where, oh lord, has
your chariot decided to go?
","  The hero has come back to the heroine.  At that time, the heroine’s friend jokes about his infidelity.  உள்ளுறை:  ஒளவை துரைசாமி உரை – மனையகத்துத் தான் பேணி வளர்த்த கொடியே ஆயினும் அதனாற் பிணையல் தொடுத்தது பொறாது சிவக்கும் செவ்விரலுடையவள் என்றது, நின்னால் பேணப்படும் நலமுடையளாயினும் நின் தேர் பிறிதோரிடத்து நின்றவழியும் பொறாது கண்கலுழ்ந்து வாய்வெருவி மெய் வேறுபடுவாளாயினள் எனத் தலைவியின் ஆற்றாமையைச் சுட்டி நிற்பது தோன்ற, ‘பிணையல் தைஇச் செவ்விரல் சிவந்த சேய் அரி மழைக்கண் செவ்வாய்க் குறுமகள்’ என்றாள்.   இலக்கணக் குறிப்பு:  தைஇ- சொல்லிசை அளபெடை, செவ்வாய் – பண்புத்தொகை, compound word in which the first member stands in adjectival relation to the second, தேரே – ஏகாரம் அசை நிலை, an expletive.
","   வயலைச் செங்கொடி – red purslane vine, Portulaca quadrifida, பிணையல் – garland, தைஇ – stringing, tying, செவ்விரல் சிவந்த – red fingers reddened, perfect fingers reddened, சேய் அரி – red lines, மழைக்கண் – moist eyes, செவ்வாய்க் குறுமகள் – the young woman with red mouth, இனைய – to feel sad, எவ்வாய் முன்னின்று மகிழ்ந – where has it decided to go oh lord, நின் தேரே – your chariot
", Ōrampōkiyār," மருதத் திணை – தோழி தலைவனிடம் நகையாடிச் சொன்னது
"
53.0, ஓரம்போகியார்,"துறை எவன் அணங்கும் யாம் உற்ற நோயே?
சிறை அழி புதுப் புனல் பாய்ந்தெனக் கலங்கிக்
கழனித் தாமரை மலரும்
பழன ஊர, நீ உற்ற சூளே!
"," Marutham Thinai – What the heroine or her friend said to the hero
Oh man from a town with
common grounds,
where lotus flowers in paddy fields
bloom when new floodwater breaks
the banks and muddies the fields!
How will the shore with a god
agonize me?  Your false promises
are the reason for my sorrow!
","  The hero has been playing in the water with his concubine in the water where he used to play with the heroine in the past.  The heroine and her friend are upset with him.  தோழியின் கூற்று – ஒளவை துரைசாமி உரை, பொ. வே. சோமசுந்தரனார் உரை, தி. சதாசிவ ஐயர் உரை, தலைவியின் கூற்று – உ. வே. சாமிநாதையர் உரை, அ. தட்சிணாமூர்த்தி உரை.  துறை எவன் அணங்கும் (1) –  ஒளவை துரைசாமி உரை – துறை ஆகுபெயர், துறைகளில் தெய்வம் உறையும் என்பது பண்டையோர் கொள்கை.  அணங்குடைப் பனித்துறை – ஐங்குறுநூறு 174, அணங்குடைப் பணித்துறை கைதொழுது ஏத்தி யாயும் ஆயமோடு அயரும் – அகநானூறு 240, நிலத்துறைக் கடவுள் – அகநானூறு 156, துறையும் ஆலமும் தொல்வலி மராஅமும் முறையுளிப் பராஅய்ப் பாய்ந்தனர் தொழுஉ – கலித்தொகை 101.  நீ உற்ற சூளே (4) – பொ. வே. சோமசுந்தரனார் உரை – நீ செய்த சூளைத் தப்பி நீ ஒழுகினமை.  பழன (4) – பொ. வே. சோமசுந்தரனார் உரை – பொது நிலங்களையுடைய, ஒளவை துரைசாமி உரை – ஊரவர்க்கெல்லாம் பொதுவாகிய நிலம்.  உள்ளுறை:  பொ. வே. சோமசுந்தரனார் உரை – புதுப்புனல் அணையை உடைத்துக்கொண்டு பாய்ந்தவளவிலே கலங்கிப் பின்னர் மலருந் தாமரையையுடைய ஊரன் என்றது, சூள்மொழியைத் தப்பி நீ சென்றபொழுது தலைவி நின்னோடு பிணங்கிப் பின்னர் நின்னைக் கூடி மகிழ்தற்கேதுவாக பரத்தமையுடையை என்பதாம், ஒளவை துரைசாமி உரை – சிறையழிக்கும் புதுப்புனல் பாயக் கழனித் தாமரை கலங்கி மலரும் பழனங்களையுடைய ஊரன் என்றது, மகளிர் நலம் சிதைக்கும் புறவொழுக்கத்தை நீ மேற்கொண்டு ஒழுகுவதால் பொறாது முன்னர் வேறுபட்டு பின்னர்க் கூடும் பரத்தையர் பலரை உடையயையாயினாய் என்றவாறாம்.  இலக்கணக் குறிப்பு:  துறை – ஆகுபெயர் துறையில் உறையும் கடவுளுக்கு, யாம் – தன்மைப் பன்மை, first person plural, நோயே – ஏகாரம் அசைநிலை, an expletive, சூளே – பிரிநிலை, exclusion.
","   துறை எவன் அணங்கும் – how would the shore with god agonize us, யாம் உற்ற நோயே – the disease that I have, சிறை அழி – breaking the banks, புதுப் புனல் பாய்ந்தென – since new flood waters leap, கலங்கி – getting muddy, கழனித் தாமரை மலரும் – field lotus flowers bloom, பழன ஊர – oh man from a town with common areas, oh man from a town with fields, oh man from a town with ponds, நீ உற்ற சூளே – the promises you made (that you did not keep)
", Ōrampōkiyār," மருதத் திணை – தலைவி தலைவனிடம் சொன்னது அல்லது தோழி தலைவனிடம் சொன்னது
"
